"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
160000007732,160000007732,2,60,,,,
160000007732,160000007731,2,60,,,,
160000007732,300000007491,2,180,,,,
160000007732,300000007492,2,180,,,,
160000007742,160000007742,2,60,,,,
160000007742,160000007741,2,60,,,,
160000007742,300000008351,2,180,,,,
160000007742,300000008352,2,180,,,,
160000007741,160000007742,2,60,,,,
160000007741,160000007741,2,60,,,,
160000007741,300000008351,2,180,,,,
160000007741,300000008352,2,180,,,,
160000007731,160000007732,2,60,,,,
160000007731,160000007731,2,60,,,,
160000007731,300000007491,2,180,,,,
160000007731,300000007492,2,180,,,,
300000000162,300000000161,2,180,,,,
300000000162,300000000162,2,180,,,,
300000001382,300000001381,1,,,,,
300000001382,300000001382,1,,,,,
300000001382,250000023601,2,180,,,,
300000001382,250000023602,2,180,,,,
300000001692,300000001691,2,180,,,,
300000001692,300000001692,2,180,,,,
300000001732,300000001731,2,180,,,,
300000001732,300000001732,2,180,,,,
300000001742,300000001741,2,180,,,,
300000001742,300000001742,2,180,,,,
300000001772,300000001771,2,180,,,,
300000001772,300000001772,2,180,,,,
300000002182,300000002181,2,180,,,,
300000002182,300000002182,2,180,,,,
300000002192,300000002191,2,180,,,,
300000002192,300000002192,2,180,,,,
300000002252,300000002251,2,180,,,,
300000002252,300000002252,2,180,,,,
300000005132,300000005131,2,180,,,,
300000005132,300000005132,2,180,,,,
300000005162,300000005161,2,180,,,,
300000005162,300000005162,2,180,,,,
300000005171,300000005171,2,180,,,,
300000005171,300000005172,2,180,,,,
300000005172,300000005171,2,180,,,,
300000005172,300000005172,2,180,,,,
900000360175,900000360001,2,60,,,,
900000260609,900000260893,2,120,,,,
130000822401,130000822401,2,180,,,,
130000822401,130000822402,2,180,,,,
130000822402,130000822401,2,180,,,,
130000822402,130000822402,2,180,,,,
000008012482,000008012482,2,300,,,,
300000002992,300000002991,2,180,,,,
300000002992,300000002992,2,180,,,,
300000000962,300000000962,2,180,,,,
300000000962,300000000961,2,180,,,,
000008012710,000008012710,2,300,,,,
000008011205,000008011205,2,300,,,,
000008011307,000008011307,2,300,,,,
000008011025,000008011025,2,300,,,,
000008011356,000008011356,2,300,,,,
000008013322,000008013322,2,300,,,,
000008011481,000008011481,2,300,,,,
000008013373,000008013373,2,300,,,,
000008011293,000008011293,2,300,,,,
000008011707,000008011707,2,300,,,,
000008013051,000008013051,2,300,,,,
000008013177,000008013177,2,300,,,,
000005100035,000005100035,2,300,,,,
000008011646,000008011646,2,300,,,,
160000002941,160000002941,2,60,,,,
900000023306,900000023304,2,180,,,,
900000007108,900000007104,2,300,,,,
160000006371,160000006371,2,60,,,,
160000002922,160000002922,2,60,,,,
160000002922,160000015051,2,60,,,,
160000009612,160000009611,2,60,,,,
160000009612,160000009612,2,60,,,,
160000009612,140094150351,2,60,,,,
160000009612,140094150352,2,60,,,,
160000009602,160000009601,2,60,,,,
160000009602,160000009602,2,60,,,,
160000009602,140094150331,2,60,,,,
160000009602,140094150332,2,60,,,,
160000000192,160000000191,2,60,,,,
160000000192,160000000192,2,60,,,,
160000000192,140092602901,2,60,,,,
160000001291,160000001291,2,60,,,,
160000001161,160000001161,2,60,,,,
160000001161,160000001162,2,60,,,,
160000000551,160000000551,2,60,,,,
160000000551,160000000551,1,,5336_700,5337_700,,
160000000551,160000000551,1,,5337_700,5336_700,,
160000000551,160000000552,2,60,,,,
160000000551,160000000552,1,,5336_700,5337_700,,
160000000551,160000000552,1,,5337_700,5336_700,,
160000001981,160000001981,2,60,,,,
160000001981,160000001982,2,60,,,,
160000001982,160000001981,2,60,,,,
160000001982,160000001982,2,60,,,,
160000000061,160000000061,2,60,,,,
160000000061,160000000062,2,60,,,,
160000001441,160000001441,2,60,,,,
160000001441,160000001442,2,60,,,,
160000000062,160000000061,2,60,,,,
160000000062,160000000062,2,60,,,,
300000005321,300000005321,2,180,,,,
300000005321,300000005323,2,180,,,,
250000053401,250000053401,2,180,,,,
250000053401,250000053402,2,180,,,,
250000053401,240000011911,2,180,,,,
250000053401,240000011912,2,180,,,,
250000053402,250000053401,2,180,,,,
250000053402,250000053402,2,180,,,,
250000053402,240000011911,2,180,,,,
250000053402,240000011912,2,180,,,,
250000042301,250000042301,2,180,,,,
250000042301,250000042302,2,180,,,,
250000090602,250000090601,2,180,,,,
250000090602,250000090601,2,30,18886_700,18898_700,,
250000090602,250000090601,2,30,18939_700,18898_700,,
250000090602,250000090605,2,180,,,,
250000090602,250000090605,2,30,18939_700,18886_700,,
250000090602,250000090605,2,30,18939_700,18898_700,,
250000090602,250000090602,2,180,,,,
250000090602,250000090602,2,30,18886_700,18939_700,,
250000090602,250000090604,2,180,,,,
250000090602,250000090604,2,30,18939_700,18886_700,,
250000090602,250000090604,2,30,18939_700,18898_700,,
250000090602,250000090603,2,60,,,,
250000032701,250000032701,2,180,,,,
250000030301,250000030301,2,180,,,,
250000042001,250000042001,2,180,,,,
250000051201,250000051201,2,180,,,,
250000051201,250000051202,2,180,,,,
250000051201,240000051011,2,180,,,,
250000051201,240000051012,2,180,,,,
250000051202,250000051201,2,180,,,,
250000051202,250000051202,2,180,,,,
250000051202,240000051011,2,180,,,,
250000051202,240000051012,2,180,,,,
250000041001,250000041001,2,180,,,,
250000041001,250000041002,2,180,,,,
250000002601,250000002601,2,180,,,,
250000002601,250000002602,2,180,,,,
250000002601,450009222022,2,180,,,,
250000000701,250000000701,2,180,,,,
250000000701,250000000702,2,180,,,,
250000001301,250000001301,2,180,,,,
250000001301,250000001302,2,180,,,,
250000000601,250000000601,2,180,,,,
250000000601,250000000602,2,180,,,,
250000000601,450009220174,2,180,,,,
250000000601,250000000604,2,180,,,,
250000000601,250000000605,2,180,,,,
250000000601,250000000605,1,,18899_700,18906_700,,
250000000601,250000000606,2,60,,,,
250000000401,250000000401,2,180,,,,
250000000401,250000000402,2,180,,,,
250000008401,250000008401,2,180,,,,
250000008401,250000008402,2,180,,,,
250000006801,250000006801,2,180,,,,
250000006801,250000006802,2,180,,,,
250000004501,250000004501,2,180,,,,
250000004501,250000004502,2,180,,,,
250000004601,250000004601,2,180,,,,
250000004601,250000004602,2,180,,,,
250000007901,250000007901,2,180,,,,
250000007901,250000007902,2,180,,,,
250000007801,250000007801,2,180,,,,
250000007801,250000007802,2,180,,,,
250000005401,250000005401,2,180,,,,
250000005401,250000005402,2,180,,,,
250000005001,250000005001,2,180,,,,
250000005001,250000005002,2,180,,,,
250000004901,250000004901,2,60,,,,
250000004901,250000004901,2,30,18884_700,18898_700,,
250000004901,250000004901,2,30,18898_700,18884_700,,
250000004901,250000004901,1,,18899_700,18898_700,,
250000004901,250000004902,2,60,,,,
250000004901,250000004902,1,,18898_700,18899_700,,
250000004901,450009222084,2,180,,,,
250000005301,250000005301,2,180,,,,
250000005301,250000005302,2,180,,,,
250000007501,250000007501,2,180,,,,
250000007501,250000007502,2,180,,,,
250000073001,250000073001,2,180,,,,
250000073001,250000073002,2,180,,,,
250000073201,250000073201,2,180,,,,
250000073201,250000073202,2,180,,,,
250000073101,250000073101,2,180,,,,
250000073101,250000073102,2,180,,,,
250000071901,250000071901,2,180,,,,
250000071901,250000071902,2,180,,,,
250000070301,250000070301,2,180,,,,
250000070301,250000070302,2,180,,,,
250000070701,250000070701,2,180,,,,
250000070701,250000070702,2,180,,,,
250000070801,250000070801,2,180,,,,
250000070801,250000070802,2,180,,,,
250000071101,250000071101,2,180,,,,
250000071101,250000071102,2,180,,,,
250000071001,250000071001,2,180,,,,
250000071001,250000071002,2,180,,,,
250000071002,250000071001,2,180,,,,
250000071002,250000071002,2,180,,,,
250000071102,250000071101,2,180,,,,
250000071102,250000071102,2,180,,,,
250000070802,250000070801,2,180,,,,
250000070802,250000070802,2,180,,,,
250000070702,250000070701,2,180,,,,
250000070702,250000070702,2,180,,,,
250000070302,250000070301,2,180,,,,
250000070302,250000070302,2,180,,,,
250000071902,250000071901,2,180,,,,
250000071902,250000071902,2,180,,,,
250000073102,250000073101,2,180,,,,
250000073102,250000073102,2,180,,,,
250000073202,250000073201,2,180,,,,
250000073202,250000073202,2,180,,,,
250000073002,250000073001,2,180,,,,
250000073002,250000073002,2,180,,,,
250000007502,250000007501,2,180,,,,
250000007502,250000007502,2,180,,,,
250000005302,250000005301,2,180,,,,
250000005302,250000005302,2,180,,,,
250000004902,250000004901,2,60,,,,
250000004902,250000004901,2,30,18884_700,18898_700,,
250000004902,250000004901,2,30,18898_700,18884_700,,
250000004902,250000004902,2,60,,,,
250000004902,250000004902,1,,18898_700,18899_700,,
250000004902,450009222084,2,180,,,,
250000005002,250000005001,2,180,,,,
250000005002,250000005002,2,180,,,,
250000005402,250000005401,2,180,,,,
250000005402,250000005402,2,180,,,,
250000007802,250000007801,2,180,,,,
250000007802,250000007802,2,180,,,,
250000007902,250000007901,2,180,,,,
250000007902,250000007902,2,180,,,,
250000004602,250000004601,2,180,,,,
250000004602,250000004602,2,180,,,,
250000004502,250000004501,2,180,,,,
250000004502,250000004502,2,180,,,,
250000006802,250000006801,2,180,,,,
250000006802,250000006802,2,180,,,,
250000008402,250000008401,2,180,,,,
250000008402,250000008402,2,180,,,,
250000000402,250000000401,2,180,,,,
250000000402,250000000402,2,180,,,,
250000000602,250000000601,2,180,,,,
250000000602,250000000602,2,180,,,,
250000000602,450009220174,2,180,,,,
250000000602,250000000604,2,180,,,,
250000000602,250000000605,2,180,,,,
250000000602,250000000606,2,60,,,,
250000002602,250000002601,2,180,,,,
250000002602,250000002602,2,180,,,,
250000002602,450009222022,2,180,,,,
250000004702,250000004702,2,180,,,,
250000004702,250000004701,2,180,,,,
250000000202,000008010031,2,180,,,,
250000000202,250000000202,2,180,,,,
250000000202,250000000201,2,180,,,,
250000000202,250000000203,2,180,,,,
250000001402,250000001402,2,180,,,,
250000001402,250000001401,2,180,,,,
250000001302,250000001301,2,180,,,,
250000001302,250000001302,2,180,,,,
250000000702,250000000701,2,180,,,,
250000000702,250000000702,2,180,,,,
250000001401,250000001402,2,180,,,,
250000001401,250000001401,2,180,,,,
250000000201,000008010031,2,180,,,,
250000000201,250000000202,2,180,,,,
250000000201,250000000201,2,180,,,,
250000000201,250000000201,1,,,,126987724,126987934
250000000201,250000000201,1,,18899_700,18900_700,,
250000000201,250000000203,2,180,,,,
250000004701,250000004702,2,180,,,,
250000004701,250000004701,2,180,,,,
250000005502,250000005502,2,180,,,,
250000005502,250000005501,2,180,,,,
250000005502,450009222087,2,180,,,,
250000061701,250000061701,2,180,,,,
250000061701,250000061702,2,180,,,,
250000061701,450009222174,2,180,,,,
250000061701,250000061703,2,180,,,,
250000061701,250000061704,2,180,,,,
250000060902,250000060902,2,180,,,,
250000060902,250000060901,2,180,,,,
250000060902,240000031911,2,180,,,,
250000060902,240000031912,2,180,,,,
250000061002,250000061002,2,180,,,,
250000061002,250000061001,2,180,,,,
250000061002,240000031811,2,180,,,,
250000061002,240000031812,2,180,,,,
250000061602,250000061602,2,180,,,,
250000061602,250000061601,2,180,,,,
250000061602,240000031711,2,180,,,,
250000061602,240000031712,2,180,,,,
250000052802,250000052802,2,180,,,,
250000052802,250000052801,2,180,,,,
250000052802,240000062611,2,180,,,,
250000052802,240000062612,2,180,,,,
250000052802,240000062613,2,180,,,,
250000052801,250000052802,2,180,,,,
250000052801,250000052801,2,180,,,,
250000052801,240000062611,2,180,,,,
250000052801,240000062612,2,180,,,,
250000052801,240000062613,2,180,,,,
250000061601,250000061602,2,180,,,,
250000061601,250000061601,2,180,,,,
250000061601,240000031711,2,180,,,,
250000061601,240000031712,2,180,,,,
250000061001,250000061002,2,180,,,,
250000061001,250000061001,2,180,,,,
250000061001,240000031811,2,180,,,,
250000061001,240000031812,2,180,,,,
250000060901,250000060902,2,180,,,,
250000060901,250000060901,2,180,,,,
250000060901,240000031911,2,180,,,,
250000060901,240000031912,2,180,,,,
250000061702,250000061701,2,180,,,,
250000061702,250000061702,2,180,,,,
250000061702,450009222174,2,180,,,,
250000061702,250000061703,2,180,,,,
250000061702,250000061704,2,180,,,,
250000007601,250000007601,2,180,,,,
250000007601,250000007602,2,180,,,,
250000010101,250000010101,2,180,,,,
250000010101,250000010102,2,180,,,,
250000011201,250000011201,2,180,,,,
250000011201,250000011202,2,180,,,,
250000011301,250000011301,2,180,,,,
250000011301,250000011302,2,180,,,,
250000011401,250000011401,2,180,,,,
250000011401,250000011402,2,180,,,,
250000010501,250000010501,2,180,,,,
250000010501,250000010502,2,180,,,,
250000019001,250000019001,2,180,,,,
250000019001,250000019002,2,180,,,,
250000019301,250000019301,2,180,,,,
250000019301,250000019302,2,180,,,,
250000019201,250000019201,2,180,,,,
250000019201,250000019202,2,180,,,,
250000020601,250000020601,2,180,,,,
250000020601,250000020602,2,180,,,,
250000020602,250000020601,2,180,,,,
250000020602,250000020602,2,180,,,,
250000019202,250000019201,2,180,,,,
250000019202,250000019202,2,180,,,,
250000019302,250000019301,2,180,,,,
250000019302,250000019302,2,180,,,,
250000019002,250000019001,2,180,,,,
250000019002,250000019002,2,180,,,,
250000010502,250000010501,2,180,,,,
250000010502,250000010502,2,180,,,,
250000011402,250000011401,2,180,,,,
250000011402,250000011402,2,180,,,,
250000011302,250000011301,2,180,,,,
250000011302,250000011302,2,180,,,,
250000011202,250000011201,2,180,,,,
250000011202,250000011202,2,180,,,,
250000010102,250000010101,2,180,,,,
250000010102,250000010102,2,180,,,,
250000007602,250000007601,2,180,,,,
250000007602,250000007602,2,180,,,,
250000011601,250000011601,2,180,,,,
250000011601,250000011601,1,,18900_700,18901_700,,
250000011601,250000011601,1,,18900_700,18902_700,,
250000011601,250000011601,1,,18900_700,18904_700,,
250000011601,250000011601,1,,18901_700,18890_700,,
250000011601,250000011601,1,,18901_700,18902_700,,
250000011601,250000011601,1,,18902_700,18890_700,,
250000011601,250000011601,1,,18902_700,18901_700,,
250000011601,250000011601,1,,18902_700,18904_700,,
250000011601,250000011601,1,,18904_700,18890_700,,
250000011601,250000011601,1,,18904_700,18901_700,,
250000011601,250000011601,1,,18904_700,18902_700,,
250000011601,250000011602,2,60,,,,
250000010301,250000010301,2,180,,,,
250000020501,250000020501,2,180,,,,
250000020501,450009222196,2,180,,,,
250000013002,250000013002,2,180,,,,
250000013002,250000013001,2,180,,,,
250000011101,250000011101,2,180,,,,
250000011101,250000011102,2,60,,,,
250000006101,250000006101,2,180,,,,
250000006101,250000006102,2,180,,,,
250000006601,250000006601,2,180,,,,
250000006601,250000006602,2,180,,,,
250000006601,250000006603,2,60,,,,
250000006601,250000006604,2,60,,,,
250000006602,250000006601,2,180,,,,
250000006602,250000006602,2,180,,,,
250000006602,250000006603,2,60,,,,
250000006602,250000006604,2,60,,,,
250000011801,250000011801,2,180,,,,
250000011801,250000011802,2,180,,,,
250000013001,250000013002,2,180,,,,
250000013001,250000013001,2,180,,,,
250000011102,250000011101,2,60,,,,
250000011102,250000011102,2,60,,,,
250000011802,250000011801,2,180,,,,
250000011802,250000011802,2,180,,,,
250000006102,250000006101,2,180,,,,
250000006102,250000006102,2,180,,,,
250000004101,250000004101,2,180,,,,
250000007102,250000007102,2,180,,,,
250000007102,250000007101,2,180,,,,
250000007102,450009222137,2,180,,,,
250000006702,250000006702,2,180,,,,
250000006702,250000006701,2,180,,,,
250000006702,450009222125,2,180,,,,
250000006702,250000006703,2,180,,,,
250000006702,250000006704,2,180,,,,
250000007701,250000007701,2,180,,,,
250000006201,250000006201,2,180,,,,
250000006201,250000006202,2,180,,,,
250000006701,250000006702,2,180,,,,
250000006701,250000006701,2,180,,,,
250000006701,450009222125,2,180,,,,
250000006701,250000006703,2,180,,,,
250000006701,250000006704,2,180,,,,
250000007101,250000007102,2,180,,,,
250000007101,250000007101,2,180,,,,
250000007101,450009222137,2,180,,,,
250000007001,250000007001,2,180,,,,
250000007001,250000007002,2,180,,,,
250000018001,250000018001,2,180,,,,
250000018001,250000018002,2,180,,,,
250000012401,250000012401,2,180,,,,
250000012503,250000012503,2,180,,,,
250000012503,250000012501,2,180,,,,
250000016501,250000016501,2,180,,,,
250000016501,250000016502,2,180,,,,
250000016502,250000016501,2,180,,,,
250000016502,250000016502,2,180,,,,
250000018002,250000018001,2,180,,,,
250000018002,250000018002,2,180,,,,
250000011001,250000011001,2,180,,,,
250000012901,250000012901,2,180,,,,
250000012901,250000012902,2,180,,,,
250000012101,250000012101,2,180,,,,
250000012101,250000012102,2,180,,,,
250000016801,250000016801,2,180,,,,
250000016801,250000016802,2,180,,,,
250000012601,250000012601,2,180,,,,
250000012601,250000012602,2,180,,,,
250000012102,250000012101,2,180,,,,
250000012102,250000012102,2,180,,,,
250000018101,250000018101,2,180,,,,
250000012501,250000012503,2,180,,,,
250000012501,250000012501,2,180,,,,
250000012602,250000012601,2,180,,,,
250000012602,250000012602,2,180,,,,
250000016802,250000016801,2,180,,,,
250000016802,250000016802,2,180,,,,
250000012902,250000012901,2,180,,,,
250000012902,250000012902,2,180,,,,
250000006901,250000006901,2,180,,,,
250000006901,250000006902,2,180,,,,
250000009001,250000009001,2,180,,,,
250000006302,250000006302,2,180,,,,
250000006302,250000006301,2,180,,,,
250000006902,250000006901,2,180,,,,
250000006902,250000006902,2,180,,,,
250000006301,250000006302,2,180,,,,
250000006301,250000006301,2,180,,,,
250000001601,250000001601,2,180,,,,
250000001601,250000001602,2,180,,,,
250000001101,250000001101,2,180,,,,
250000001101,250000001102,2,180,,,,
250000002501,250000002501,2,180,,,,
250000002501,250000002502,2,180,,,,
250000006401,250000006401,2,180,,,,
250000006401,250000006402,2,180,,,,
250000006501,250000006501,2,180,,,,
250000006501,250000006502,2,180,,,,
250000005901,250000005901,2,180,,,,
250000005901,250000005902,2,180,,,,
250000006001,250000006001,2,180,,,,
250000006001,250000006002,2,180,,,,
250000006001,250000006004,2,180,,,,
250000006001,250000006003,2,180,,,,
250000006002,250000006001,2,180,,,,
250000006002,250000006002,2,180,,,,
250000006002,250000006004,2,180,,,,
250000006002,250000006003,2,180,,,,
250000005902,250000005901,2,180,,,,
250000005902,250000005902,2,180,,,,
250000006502,250000006501,2,180,,,,
250000006502,250000006502,2,180,,,,
250000006402,250000006401,2,180,,,,
250000006402,250000006402,2,180,,,,
250000002502,250000002501,2,180,,,,
250000002502,250000002502,2,180,,,,
250000001102,250000001101,2,180,,,,
250000001102,250000001102,2,180,,,,
250000001602,250000001601,2,180,,,,
250000001602,250000001602,2,180,,,,
250000027901,250000027901,2,180,,,,
250000027901,250000027902,2,180,,,,
250000027901,250000027903,2,180,,,,
250000028301,250000028301,2,180,,,,
250000028301,250000028302,2,180,,,,
250000028201,250000028201,2,180,,,,
250000028201,250000028202,2,180,,,,
250000028401,250000028401,2,180,,,,
250000028401,250000028401,1,,18905_700,18907_700,,
250000028401,250000028401,1,,18906_700,18907_700,,
250000028401,250000028402,2,60,,,,
250000008302,250000008302,2,180,,,,
250000008302,250000008301,2,180,,,,
250000008002,250000008002,2,180,,,,
250000008002,250000008001,2,180,,,,
250000008102,250000008102,2,180,,,,
250000008102,250000008101,2,180,,,,
250000008202,250000008202,2,180,,,,
250000008202,250000008201,2,180,,,,
250000028202,250000028201,2,180,,,,
250000028202,250000028202,2,180,,,,
250000028302,250000028301,2,180,,,,
250000028302,250000028302,2,180,,,,
250000001202,250000001202,2,180,,,,
250000001202,250000001201,2,180,,,,
250000001201,250000001202,2,180,,,,
250000001201,250000001201,2,180,,,,
250000027501,250000027501,2,180,,,,
250000027501,250000027502,2,180,,,,
250000025201,250000025201,2,180,,,,
250000025201,250000025202,2,180,,,,
250000025201,250000025203,2,180,,,,
250000026001,250000026001,2,180,,,,
250000026001,250000026002,2,180,,,,
250000025801,250000025902,2,180,,,,
250000025801,250000025901,2,180,,,,
250000025801,250000025801,2,180,,,,
250000025801,250000025802,2,180,,,,
250000008301,250000008302,2,180,,,,
250000008301,250000008301,2,180,,,,
250000025802,250000025902,2,180,,,,
250000025802,250000025901,2,180,,,,
250000025802,250000025801,2,180,,,,
250000025802,250000025802,2,180,,,,
250000025802,250000025802,1,,18906_700,18906_700,,
250000026002,250000026001,2,180,,,,
250000026002,250000026002,2,180,,,,
250000025202,250000025201,2,180,,,,
250000025202,250000025202,2,180,,,,
250000025202,250000025203,2,180,,,,
250000027502,250000027501,2,180,,,,
250000027502,250000027502,2,180,,,,
250000027902,250000027901,2,180,,,,
250000027902,250000027902,2,180,,,,
250000027902,250000027903,2,180,,,,
250000008201,250000008202,2,180,,,,
250000008201,250000008201,2,180,,,,
250000008101,250000008102,2,180,,,,
250000008101,250000008101,2,180,,,,
250000008001,250000008002,2,180,,,,
250000008001,250000008001,2,180,,,,
250000027201,250000027201,2,180,,,,
250000027301,250000027301,2,180,,,,
250000027301,250000027302,2,180,,,,
250000028101,000008010376,2,300,,,,
250000028101,000008010376,2,180,18887_3,19049_100,,
250000028101,000008010376,2,180,18887_700,19049_100,,
250000028101,250000028101,2,180,,,,
250000028101,250000028102,2,180,,,,
250000028102,000008010376,2,300,,,,
250000028102,000008010376,2,180,18887_3,19049_100,,
250000028102,000008010376,2,180,18887_700,19049_100,,
250000028102,250000028101,2,180,,,,
250000028102,250000028102,2,180,,,,
250000027302,250000027301,2,180,,,,
250000027302,250000027302,2,180,,,,
250000000901,250000000901,2,180,,,,
250000000901,250000000902,2,180,,,,
250000000901,250000000903,2,180,,,,
250000000301,250000000301,2,180,,,,
250000000301,250000000303,2,180,,,,
250000002101,250000002101,2,180,,,,
250000002901,250000002901,2,180,,,,
250000003101,250000003101,2,180,,,,
250000003101,250000003102,2,180,,,,
250000002301,250000002301,2,180,,,,
250000003102,250000003101,2,180,,,,
250000003102,250000003102,2,180,,,,
250000002001,250000002001,2,180,,,,
250000002001,250000002003,2,180,,,,
250000008501,250000008501,2,180,,,,
250000008501,250000008502,2,180,,,,
250000025101,250000025101,2,60,,,,
250000025101,250000025102,2,60,,,,
250000008801,250000008801,2,180,,,,
250000008801,250000008802,2,180,,,,
250000008601,250000008601,2,60,,,,
250000008601,250000008602,2,60,,,,
250000008701,250000008701,2,180,,,,
250000008701,250000008702,2,180,,,,
250000025501,250000025501,2,60,,,,
250000025501,250000025502,2,60,,,,
250000025301,250000025301,2,60,,,,
250000025301,250000025302,2,60,,,,
250000026401,250000026401,2,60,,,,
250000026401,250000026402,2,60,,,,
250000033201,250000033201,2,60,,,,
250000033201,250000033202,2,60,,,,
250000026601,250000026601,2,180,,,,
250000008902,250000008902,2,180,,,,
250000008902,250000008901,2,180,,,,
250000025402,250000025402,2,60,,,,
250000025402,250000025401,2,60,,,,
250000025002,250000025002,2,60,,,,
250000025002,250000025001,2,60,,,,
250000025102,250000025101,2,60,,,,
250000025102,250000025102,2,60,,,,
250000008502,250000008501,2,180,,,,
250000008502,250000008502,2,180,,,,
250000025001,250000025002,2,60,,,,
250000025001,250000025001,2,60,,,,
250000025401,250000025402,2,60,,,,
250000025401,250000025401,2,60,,,,
250000008901,250000008902,2,180,,,,
250000008901,250000008901,2,180,,,,
250000031202,250000031202,2,60,,,,
250000031202,250000031201,2,60,,,,
250000033202,250000033201,2,60,,,,
250000033202,250000033202,2,60,,,,
250000026402,250000026401,2,60,,,,
250000026402,250000026402,2,60,,,,
250000025302,250000025301,2,60,,,,
250000025302,250000025302,2,60,,,,
250000025502,250000025501,2,60,,,,
250000025502,250000025502,2,60,,,,
250000008702,250000008701,2,180,,,,
250000008702,250000008702,2,180,,,,
250000008602,250000008601,2,60,,,,
250000008602,250000008602,2,60,,,,
250000008802,250000008801,2,180,,,,
250000008802,250000008802,2,180,,,,
300000002392,300000002391,2,180,,,,
300000002392,300000002392,2,180,,,,
300000002401,300000002401,2,180,,,,
300000002401,300000002402,2,180,,,,
300000002402,300000002401,2,180,,,,
300000002402,300000002402,2,180,,,,
240000011101,240000011101,2,120,,,,
240000011101,240000011102,2,120,,,,
240000011401,240000011401,2,120,,,,
240000011401,240000011402,2,120,,,,
240000011401,240000011412,2,120,,,,
240000011401,240000011411,2,120,,,,
240000011401,250000053202,2,180,,,,
240000011001,000008010060,2,240,,,,
240000011001,240000011001,2,240,,,,
240000011001,240000011003,2,240,,,,
240000011001,240000011012,2,240,,,,
240000011001,240000011011,2,240,,,,
240000011001,240000011002,2,240,,,,
240000011001,450009275110,2,240,,,,
240000011001,710009275110,2,180,,,,
240000011001,250000050204,2,240,,,,
240000011001,250000050205,2,240,,,,
240000010101,240000010101,2,120,,,,
240000010101,240000010102,2,120,,,,
240000010101,240000010112,2,120,,,,
240000010101,240000010111,2,120,,,,
240000010101,250000054001,2,180,,,,
240000010101,250000054002,2,180,,,,
240000012101,240000012101,2,120,,,,
240000012101,240000012102,2,120,,,,
240000012101,240000012111,2,120,,,,
240000012101,240000012112,2,120,,,,
240000012201,240000012201,2,120,,,,
240000012201,240000012202,2,120,,,,
240000012201,240000012211,2,120,,,,
240000012201,240000012212,2,120,,,,
240000012401,240000012401,2,120,,,,
240000012401,240000012402,2,120,,,,
240000012401,240000012404,2,120,,,,
240000012501,240000012501,1,,,,,
240000012501,240000012502,1,,,,,
240000012501,240000012511,2,60,,,,
240000012501,240000012512,2,60,,,,
240000012601,240000012601,2,120,,,,
240000012601,240000012601,2,60,340_900,343_900,,
240000012601,240000012601,2,60,343_900,340_900,,
240000012601,240000012602,2,120,,,,
240000012601,240000012602,2,60,340_900,343_900,,
240000012601,240000012602,2,60,343_900,340_900,,
240000012601,240000012612,2,120,,,,
240000012601,240000012611,2,120,,,,
240000032101,240000032101,2,120,,,,
240000032101,240000032102,2,120,,,,
240000032101,240000032111,2,120,,,,
240000032101,240000032112,2,120,,,,
240000032201,240000032201,2,120,,,,
240000032201,240000032202,2,120,,,,
240000032201,240000032211,2,120,,,,
240000032201,240000032212,2,120,,,,
240000032301,240000032301,2,120,,,,
240000032301,240000032302,2,120,,,,
240000032301,240000032311,2,120,,,,
240000032301,240000032312,2,120,,,,
240000032401,240000032401,2,120,,,,
240000032401,240000032402,2,120,,,,
240000032401,240000032411,2,120,,,,
240000032401,240000032412,2,120,,,,
240000032501,240000032501,2,120,,,,
240000032501,240000032502,2,120,,,,
240000032501,240000032511,2,120,,,,
240000032501,240000032512,2,120,,,,
240000032501,710009275325,2,180,,,,
240000032601,240000032601,2,120,,,,
240000032601,240000032602,2,120,,,,
240000032601,240000032611,2,120,,,,
240000033101,240000033101,2,120,,,,
240000033101,240000033102,2,120,,,,
240000033101,240000033112,2,120,,,,
240000033101,240000033111,2,120,,,,
240000033201,240000033201,2,120,,,,
240000033201,240000033202,2,120,,,,
240000033201,240000033212,2,120,,,,
240000033201,240000033211,2,120,,,,
240000033301,240000033301,2,120,,,,
240000033301,240000033302,2,120,,,,
240000033301,240000033312,2,120,,,,
240000033301,240000033311,2,120,,,,
240000033302,240000033301,2,120,,,,
240000033302,240000033302,2,120,,,,
240000033302,240000033312,2,120,,,,
240000033302,240000033311,2,120,,,,
240000033202,240000033201,2,120,,,,
240000033202,240000033202,2,120,,,,
240000033202,240000033212,2,120,,,,
240000033202,240000033211,2,120,,,,
240000033102,240000033101,2,120,,,,
240000033102,240000033102,2,120,,,,
240000033102,240000033112,2,120,,,,
240000033102,240000033111,2,120,,,,
240000032602,240000032601,2,120,,,,
240000032602,240000032602,2,120,,,,
240000032602,240000032611,2,120,,,,
240000032502,240000032501,2,120,,,,
240000032502,240000032502,2,120,,,,
240000032502,240000032511,2,120,,,,
240000032502,240000032512,2,120,,,,
240000032502,710009275325,2,180,,,,
240000032402,240000032401,2,120,,,,
240000032402,240000032402,2,120,,,,
240000032402,240000032411,2,120,,,,
240000032402,240000032412,2,120,,,,
240000032302,240000032301,2,120,,,,
240000032302,240000032302,2,120,,,,
240000032302,240000032311,2,120,,,,
